project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-COAD	a06c09a8-0951-49f4-a765-5147bbcae109	TCGA-AA-3664	b4ffac44-ccef-458f-80cc-2d230d78012a	TCGA-AA-3664-10A	ac395368-e64e-4e15-bd85-ab8a639ac6d9	TCGA-AA-3664-10A-01	1d1483b8-85cc-4780-bb23-4b917c8a36b4	TCGA-AA-3664-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a06c09a8-0951-49f4-a765-5147bbcae109	TCGA-AA-3664	b4ffac44-ccef-458f-80cc-2d230d78012a	TCGA-AA-3664-10A	ac395368-e64e-4e15-bd85-ab8a639ac6d9	TCGA-AA-3664-10A-01	4f7b4603-2233-4e08-b935-a1d504cd2a0d	TCGA-AA-3664-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a06c09a8-0951-49f4-a765-5147bbcae109	TCGA-AA-3664	d448668c-90f3-40fa-9961-88407090da31	TCGA-AA-3664-01A	ad43a035-e653-4f7b-90f8-1b73c34640b7	TCGA-AA-3664-01A-01	0a35ca4f-28cb-450d-be0b-aa5908344fd7	TCGA-AA-3664-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.4	9.3	UV Spec	released	'--
TCGA-COAD	a06c09a8-0951-49f4-a765-5147bbcae109	TCGA-AA-3664	d448668c-90f3-40fa-9961-88407090da31	TCGA-AA-3664-01A	ad43a035-e653-4f7b-90f8-1b73c34640b7	TCGA-AA-3664-01A-01	13e70bcf-c5d1-4a0a-a057-9a5ac86008b6	TCGA-AA-3664-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a06c09a8-0951-49f4-a765-5147bbcae109	TCGA-AA-3664	d448668c-90f3-40fa-9961-88407090da31	TCGA-AA-3664-01A	ad43a035-e653-4f7b-90f8-1b73c34640b7	TCGA-AA-3664-01A-01	2f9b19e3-01b1-4bfd-a553-8b0581122e09	TCGA-AA-3664-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a06c09a8-0951-49f4-a765-5147bbcae109	TCGA-AA-3664	d448668c-90f3-40fa-9961-88407090da31	TCGA-AA-3664-01A	ad43a035-e653-4f7b-90f8-1b73c34640b7	TCGA-AA-3664-01A-01	c3a22438-84ba-44c9-be94-77c144a94e6c	TCGA-AA-3664-01A-01D	1.9	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a435fdf4-a89a-499e-9006-cbb5693eab26	TCGA-AA-A02Y	8537633b-6426-4b66-a2a3-fa942eedf01b	TCGA-AA-A02Y-01A	50bfd8c1-d32e-485c-b431-7494c9e9e6c7	TCGA-AA-A02Y-01A-43	b1ecb77d-28aa-421c-ac80-2a785c4664a9	TCGA-AA-A02Y-01A-43D	1.91	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a435fdf4-a89a-499e-9006-cbb5693eab26	TCGA-AA-A02Y	8537633b-6426-4b66-a2a3-fa942eedf01b	TCGA-AA-A02Y-01A	50bfd8c1-d32e-485c-b431-7494c9e9e6c7	TCGA-AA-A02Y-01A-43	c3a0a6df-d717-44a8-b4cd-a668ed544db4	TCGA-AA-A02Y-01A-43R	1.92	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.4	7.6	UV Spec	released	'--
TCGA-COAD	a435fdf4-a89a-499e-9006-cbb5693eab26	TCGA-AA-A02Y	8537633b-6426-4b66-a2a3-fa942eedf01b	TCGA-AA-A02Y-01A	50bfd8c1-d32e-485c-b431-7494c9e9e6c7	TCGA-AA-A02Y-01A-43	d17051aa-0424-4cc7-ab32-f549c5de15e0	TCGA-AA-A02Y-01A-43X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-COAD	a435fdf4-a89a-499e-9006-cbb5693eab26	TCGA-AA-A02Y	8537633b-6426-4b66-a2a3-fa942eedf01b	TCGA-AA-A02Y-01A	50bfd8c1-d32e-485c-b431-7494c9e9e6c7	TCGA-AA-A02Y-01A-43	ee4d2edf-ee8d-44e4-b151-541afd39b94c	TCGA-AA-A02Y-01A-43W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	a435fdf4-a89a-499e-9006-cbb5693eab26	TCGA-AA-A02Y	dda1ba9d-36a4-45ea-a100-8b9b8204a3ef	TCGA-AA-A02Y-10A	eccc022c-8121-48c7-8555-c3b02f215753	TCGA-AA-A02Y-10A-01	59dae82c-08b5-4629-8382-bc1e36e70bf2	TCGA-AA-A02Y-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-COAD	a435fdf4-a89a-499e-9006-cbb5693eab26	TCGA-AA-A02Y	dda1ba9d-36a4-45ea-a100-8b9b8204a3ef	TCGA-AA-A02Y-10A	eccc022c-8121-48c7-8555-c3b02f215753	TCGA-AA-A02Y-10A-01	d5d566ae-ef40-4637-9817-ea19032235c8	TCGA-AA-A02Y-10A-01D	1.95	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a435fdf4-a89a-499e-9006-cbb5693eab26	TCGA-AA-A02Y	dda1ba9d-36a4-45ea-a100-8b9b8204a3ef	TCGA-AA-A02Y-10A	eccc022c-8121-48c7-8555-c3b02f215753	TCGA-AA-A02Y-10A-01	e347139e-86b6-46c3-937b-6c04b39209b8	TCGA-AA-A02Y-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	a512701f-88bb-4b05-8c94-fd285b9dd13e	TCGA-AA-3666	f1064663-1462-4901-8bf7-9f50da5ee7b1	TCGA-AA-3666-01A	3c8cd459-4ff2-460e-a7b8-7f89f9f60fa2	TCGA-AA-3666-01A-02	0394f444-8c37-406c-91e9-12f5d60fb64a	TCGA-AA-3666-01A-02D	1.9	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a512701f-88bb-4b05-8c94-fd285b9dd13e	TCGA-AA-3666	f1064663-1462-4901-8bf7-9f50da5ee7b1	TCGA-AA-3666-01A	3c8cd459-4ff2-460e-a7b8-7f89f9f60fa2	TCGA-AA-3666-01A-02	20dcd02b-344e-418a-859f-66df815a4961	TCGA-AA-3666-01A-02R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.5	9.3	UV Spec	released	'--
TCGA-COAD	a512701f-88bb-4b05-8c94-fd285b9dd13e	TCGA-AA-3666	f1064663-1462-4901-8bf7-9f50da5ee7b1	TCGA-AA-3666-01A	3c8cd459-4ff2-460e-a7b8-7f89f9f60fa2	TCGA-AA-3666-01A-02	97e0c2ba-e11f-499f-b72e-f1512bff0b53	TCGA-AA-3666-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a512701f-88bb-4b05-8c94-fd285b9dd13e	TCGA-AA-3666	f1064663-1462-4901-8bf7-9f50da5ee7b1	TCGA-AA-3666-01A	3c8cd459-4ff2-460e-a7b8-7f89f9f60fa2	TCGA-AA-3666-01A-02	d9f3ac07-49d8-4a82-8310-fd8c681c77dc	TCGA-AA-3666-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a512701f-88bb-4b05-8c94-fd285b9dd13e	TCGA-AA-3666	f181b2c2-6fb2-4b7d-8c6b-a198eee941fb	TCGA-AA-3666-10A	4bd6e1f2-94c3-4cd1-b447-bb729ecabaff	TCGA-AA-3666-10A-01	01fe826d-50ba-458c-8a71-79ead910a75b	TCGA-AA-3666-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	a512701f-88bb-4b05-8c94-fd285b9dd13e	TCGA-AA-3666	f181b2c2-6fb2-4b7d-8c6b-a198eee941fb	TCGA-AA-3666-10A	4bd6e1f2-94c3-4cd1-b447-bb729ecabaff	TCGA-AA-3666-10A-01	d9663c55-d08b-4ee8-bb6a-4db7e0670f42	TCGA-AA-3666-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	b08b5f49-9434-4653-9772-097ec29b2ca3	TCGA-D5-6540	201b6b48-418f-48a3-a568-6e851f85c25e	TCGA-D5-6540-01A	86cde526-d2b6-4dd5-8f22-50c5f591f134	TCGA-D5-6540-01A-11	490c1c1f-7e9f-4da5-b841-41f59fb0203f	TCGA-D5-6540-01A-11R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.54	8.5	UV Spec	released	'--
TCGA-COAD	b08b5f49-9434-4653-9772-097ec29b2ca3	TCGA-D5-6540	201b6b48-418f-48a3-a568-6e851f85c25e	TCGA-D5-6540-01A	86cde526-d2b6-4dd5-8f22-50c5f591f134	TCGA-D5-6540-01A-11	a6b1945c-bdc4-4e3b-a75e-09b551d7ef32	TCGA-D5-6540-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	b08b5f49-9434-4653-9772-097ec29b2ca3	TCGA-D5-6540	201b6b48-418f-48a3-a568-6e851f85c25e	TCGA-D5-6540-01A	86cde526-d2b6-4dd5-8f22-50c5f591f134	TCGA-D5-6540-01A-11	b0f8b2c2-c538-4cb2-862d-32aa97e3533a	TCGA-D5-6540-01A-11D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	b08b5f49-9434-4653-9772-097ec29b2ca3	TCGA-D5-6540	201b6b48-418f-48a3-a568-6e851f85c25e	TCGA-D5-6540-01A	86cde526-d2b6-4dd5-8f22-50c5f591f134	TCGA-D5-6540-01A-11	c4283a34-5300-47e5-aa59-bbb6103ac940	TCGA-D5-6540-01A-11H	1.8	'--	'--	RNA	H	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.6	8.7	UV Spec	released	'--
TCGA-COAD	b08b5f49-9434-4653-9772-097ec29b2ca3	TCGA-D5-6540	ab08f634-968a-4369-9055-e119a300a1ac	TCGA-D5-6540-10A	01db9605-4dcf-48ca-9d8a-ba1ae7943823	TCGA-D5-6540-10A-01	26306097-db7a-49f2-aa54-ebacdcd7308b	TCGA-D5-6540-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	b08b5f49-9434-4653-9772-097ec29b2ca3	TCGA-D5-6540	ab08f634-968a-4369-9055-e119a300a1ac	TCGA-D5-6540-10A	01db9605-4dcf-48ca-9d8a-ba1ae7943823	TCGA-D5-6540-10A-01	c25c766d-50b3-4619-81ea-1c6ec01c1616	TCGA-D5-6540-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	a1fcb039-9fd7-4582-b99a-e4d302cbc6f6	TCGA-A6-6781-10A	a96e28d8-8e2f-43b1-9436-91cafbff233b	TCGA-A6-6781-10A-01	8e3f5bb7-d233-4401-9cba-c03042525c6f	TCGA-A6-6781-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	a1fcb039-9fd7-4582-b99a-e4d302cbc6f6	TCGA-A6-6781-10A	a96e28d8-8e2f-43b1-9436-91cafbff233b	TCGA-A6-6781-10A-01	fd8fa8fe-f482-4fdd-93de-83aa6b1b164f	TCGA-A6-6781-10A-01D	1.9	'--	'--	DNA	D	'--	0.17	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	c3ca213a-1389-4e6b-8fbf-63479be7402a	TCGA-A6-6781-01B	c8d313be-f83b-4c03-b33b-e278bcbba4c5	TCGA-A6-6781-01B-06	7f802355-6584-4d10-b209-d42ecad88b0e	TCGA-A6-6781-01B-06R	1.74	'--	'--	RNA	R	'--	0.16	HighPure miRNA (Allprep DNA) FFPE RNA	Yes	0.0	2.3	UV Spec	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	c3ca213a-1389-4e6b-8fbf-63479be7402a	TCGA-A6-6781-01B	c8d313be-f83b-4c03-b33b-e278bcbba4c5	TCGA-A6-6781-01B-06	7fa2dc75-8084-47e0-a29d-4f5e3c7289f8	TCGA-A6-6781-01B-06D	'--	'--	'--	DNA	D	'--	0.16	Allprep FFPE DNA	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	f1b2ca40-f20a-42de-aba2-4f730d7ccc09	TCGA-A6-6781-01A	5157ed89-388b-45f8-ab53-70c82dc90987	TCGA-A6-6781-01A-22	2631babb-3dff-4984-a7ef-840050f39831	TCGA-A6-6781-01A-22H	1.7	'--	'--	RNA	H	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.54	8.7	UV Spec	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	f1b2ca40-f20a-42de-aba2-4f730d7ccc09	TCGA-A6-6781-01A	5157ed89-388b-45f8-ab53-70c82dc90987	TCGA-A6-6781-01A-22	75c7b4f1-9925-455c-ad8d-62d20d57613e	TCGA-A6-6781-01A-22W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	f1b2ca40-f20a-42de-aba2-4f730d7ccc09	TCGA-A6-6781-01A	5157ed89-388b-45f8-ab53-70c82dc90987	TCGA-A6-6781-01A-22	8e7a2e70-a9ed-4969-860a-f89a2c79e12b	TCGA-A6-6781-01A-22R	1.8	'--	'--	RNA	R	'--	0.16	Allprep RNA Extraction	Yes	1.54	8.4	UV Spec	released	'--
TCGA-COAD	b54865b6-824e-4163-b759-21a6eacc98ce	TCGA-A6-6781	f1b2ca40-f20a-42de-aba2-4f730d7ccc09	TCGA-A6-6781-01A	5157ed89-388b-45f8-ab53-70c82dc90987	TCGA-A6-6781-01A-22	a6de7381-9164-4467-b963-b15223cd64f4	TCGA-A6-6781-01A-22D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	bfb07784-693b-4c25-874e-4ad6e04a5d46	TCGA-AA-3529	241b4f4d-8ad5-4e7f-92ea-e00956721443	TCGA-AA-3529-10A	43256100-511a-49b5-a40a-dc44160d56bc	TCGA-AA-3529-10A-01	1aefb17d-e5ea-4688-b97c-d41a05e2b032	TCGA-AA-3529-10A-01D	1.8	'--	'--	DNA	D	'--	0.16	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	bfb07784-693b-4c25-874e-4ad6e04a5d46	TCGA-AA-3529	241b4f4d-8ad5-4e7f-92ea-e00956721443	TCGA-AA-3529-10A	43256100-511a-49b5-a40a-dc44160d56bc	TCGA-AA-3529-10A-01	3df0ddff-3cf8-4824-8dd8-a24281f4944c	TCGA-AA-3529-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	bfb07784-693b-4c25-874e-4ad6e04a5d46	TCGA-AA-3529	b083e3cb-0af1-44ea-854d-85fd99b75ad5	TCGA-AA-3529-01A	af1af1eb-a897-4527-b998-423b033316ab	TCGA-AA-3529-01A-02	08450d28-7600-42bc-8c45-d0947f30bd31	TCGA-AA-3529-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	bfb07784-693b-4c25-874e-4ad6e04a5d46	TCGA-AA-3529	b083e3cb-0af1-44ea-854d-85fd99b75ad5	TCGA-AA-3529-01A	af1af1eb-a897-4527-b998-423b033316ab	TCGA-AA-3529-01A-02	1dbc5820-a49f-41b5-bd43-71710c832b0f	TCGA-AA-3529-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	bfb07784-693b-4c25-874e-4ad6e04a5d46	TCGA-AA-3529	b083e3cb-0af1-44ea-854d-85fd99b75ad5	TCGA-AA-3529-01A	af1af1eb-a897-4527-b998-423b033316ab	TCGA-AA-3529-01A-02	c701ba7b-3213-403b-a028-35cf88468df9	TCGA-AA-3529-01A-02R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.6	9.5	UV Spec	released	'--
TCGA-COAD	bfb07784-693b-4c25-874e-4ad6e04a5d46	TCGA-AA-3529	b083e3cb-0af1-44ea-854d-85fd99b75ad5	TCGA-AA-3529-01A	af1af1eb-a897-4527-b998-423b033316ab	TCGA-AA-3529-01A-02	fe6fc76c-9cfe-4846-a4b9-b696f39f5861	TCGA-AA-3529-01A-02D	1.9	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	bfb07784-693b-4c25-874e-4ad6e04a5d46	TCGA-AA-3529	b73f0d09-2505-4f94-9e8b-02b6e2b0fb92	TCGA-AA-3529-11A	f65bf6db-cca3-46ff-8688-83cbb8f7528a	TCGA-AA-3529-11A-01	68fa2740-ec4e-425b-b982-ad2fd3c61574	TCGA-AA-3529-11A-01D	1.9	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	2aab9612-a6f8-47ce-a2f9-8724e9a922e4	TCGA-AA-3518-11A	38a691e5-3f22-464b-b1ba-50dfcbe9eee1	TCGA-AA-3518-11A-01	bcd84e4c-44b2-4dfa-8ab7-0bf9f703e18b	TCGA-AA-3518-11A-01R	1.8	'--	'--	RNA	R	'--	0.16	Allprep RNA Extraction	Yes	1.65	7.9	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	2aab9612-a6f8-47ce-a2f9-8724e9a922e4	TCGA-AA-3518-11A	38a691e5-3f22-464b-b1ba-50dfcbe9eee1	TCGA-AA-3518-11A-01	c965a193-bfa0-4332-87b9-9b2986bb6393	TCGA-AA-3518-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	bc08b757-ed0a-44c0-88cd-85496bb72a75	TCGA-AA-3518-01A	1032d76d-db54-47a2-aa1f-6747b43cba85	TCGA-AA-3518-01A-02	1b5d0002-744c-4434-96d1-322f6d8ecbe3	TCGA-AA-3518-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	bc08b757-ed0a-44c0-88cd-85496bb72a75	TCGA-AA-3518-01A	1032d76d-db54-47a2-aa1f-6747b43cba85	TCGA-AA-3518-01A-02	82d5a987-e236-481b-8045-9831aad8b3ab	TCGA-AA-3518-01A-02R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	2.0	9.4	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	bc08b757-ed0a-44c0-88cd-85496bb72a75	TCGA-AA-3518-01A	1032d76d-db54-47a2-aa1f-6747b43cba85	TCGA-AA-3518-01A-02	ba6264e1-f30b-41b2-a991-c1fc998d814f	TCGA-AA-3518-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	bc08b757-ed0a-44c0-88cd-85496bb72a75	TCGA-AA-3518-01A	1032d76d-db54-47a2-aa1f-6747b43cba85	TCGA-AA-3518-01A-02	ec6a7a8d-19c1-480a-9338-9b9dc168b57a	TCGA-AA-3518-01A-02D	1.9	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	da5d09fa-0582-45ec-bc71-b8461a0fb13d	TCGA-AA-3518-10A	4d1d5a0f-1931-4a24-a1c3-e2fde203879b	TCGA-AA-3518-10A-01	1e3c9ded-3a40-42f3-8d19-674a5f2523c2	TCGA-AA-3518-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518	da5d09fa-0582-45ec-bc71-b8461a0fb13d	TCGA-AA-3518-10A	4d1d5a0f-1931-4a24-a1c3-e2fde203879b	TCGA-AA-3518-10A-01	d6c78f03-9cec-4288-b65c-fc9e0159a36e	TCGA-AA-3518-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	375c0cf9-9bad-4d07-9fa6-017b0258d5a5	TCGA-QG-A5YV-10A	7016c6a8-1f0b-41d0-9491-07330f256bca	TCGA-QG-A5YV-10A-01	a1ee72f8-57c1-48fe-984c-6fe6619fcffa	TCGA-QG-A5YV-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	375c0cf9-9bad-4d07-9fa6-017b0258d5a5	TCGA-QG-A5YV-10A	7016c6a8-1f0b-41d0-9491-07330f256bca	TCGA-QG-A5YV-10A-01	dc74f6d5-900b-46f1-8de0-c588f5cc0dad	TCGA-QG-A5YV-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	02451886-80de-42de-885f-5a8bbf98016d	TCGA-QG-A5YV-01A-11R	2.23	'--	'--	RNA	R	'--	0.17	Allprep RNA Extraction	Yes	1.54	9.4	UV Spec	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	545af50d-cf73-4eff-83e2-d4e792d52453	TCGA-QG-A5YV-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	7ed95b77-e6f8-44ec-82d7-b208e0d94fe6	TCGA-QG-A5YV-01A-11H	2.21	'--	'--	RNA	H	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.43	8.5	UV Spec	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	7ffed914-093f-44cc-a413-ad8d9fd76b7e	TCGA-QG-A5YV-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	ba3e7a65-30ab-4ed9-bf52-ed8138164eb9	TCGA-QG-A5YV-01A-31-A616-42	d5766545-4730-4a92-a595-42538a76e21d	TCGA-QG-A5YV-01A-31-A616-42-X007-S08	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	610f87ef-bac9-4b0f-be44-a61b3fbbcbef	TCGA-AA-A00R-10A	618725e3-4655-48f4-8f94-47e4a47c9d75	TCGA-AA-A00R-10A-01	3c981500-b36f-494d-8b69-d231e78e8dda	TCGA-AA-A00R-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	610f87ef-bac9-4b0f-be44-a61b3fbbcbef	TCGA-AA-A00R-10A	618725e3-4655-48f4-8f94-47e4a47c9d75	TCGA-AA-A00R-10A-01	8140c2ad-6670-4f34-8e29-583c5945e577	TCGA-AA-A00R-10A-01D	1.73	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	610f87ef-bac9-4b0f-be44-a61b3fbbcbef	TCGA-AA-A00R-10A	618725e3-4655-48f4-8f94-47e4a47c9d75	TCGA-AA-A00R-10A-01	acc1644a-63bb-446a-bcc6-a8a5325072a2	TCGA-AA-A00R-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
